strategy,episode_id,n_steps,outcome,failure_onset,call_count,verifier_call_rate,first_alarm_step,first_terminal_step,terminal_decision,lead_chunks,early_warning,warning_at_or_before_failure,missed_warning,decision_counts
fixed_rate_5,failure_eval_0031.hdf5:0,83,failure,2,1,0.012048192771084338,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:1,55,failure,44,1,0.01818181818181818,0,0,abstain,44,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:2,121,failure,113,1,0.008264462809917356,0,0,abstain,113,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:3,103,failure,13,1,0.009708737864077669,0,0,abstain,13,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:4,60,failure,2,1,0.016666666666666666,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:5,124,failure,123,1,0.008064516129032258,0,0,abstain,123,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:6,1137,failure,986,1,0.0008795074758135445,0,0,abstain,986,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:7,77,failure,36,2,0.025974025974025976,5,5,abstain,31,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:8,120,failure,79,1,0.008333333333333333,0,0,abstain,79,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:9,176,failure,127,1,0.005681818181818182,0,0,abstain,127,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:10,55,failure,25,1,0.01818181818181818,0,0,abstain,25,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:11,63,failure,51,3,0.047619047619047616,10,10,abstain,41,True,True,False,"{""abstain"": 1, ""continue"": 2}"
fixed_rate_5,failure_eval_0031.hdf5:12,131,failure,3,1,0.007633587786259542,0,0,abstain,3,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:13,37,failure,36,1,0.02702702702702703,0,0,abstain,36,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:14,28,failure,22,1,0.03571428571428571,0,0,abstain,22,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:15,102,failure,26,1,0.00980392156862745,0,0,abstain,26,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:16,52,failure,19,1,0.019230769230769232,0,0,abstain,19,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:17,263,failure,208,5,0.019011406844106463,20,20,abstain,188,True,True,False,"{""abstain"": 1, ""continue"": 4}"
fixed_rate_5,failure_eval_0031.hdf5:18,102,failure,41,1,0.00980392156862745,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:19,65,failure,19,1,0.015384615384615385,0,0,abstain,19,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:20,191,failure,141,1,0.005235602094240838,0,0,abstain,141,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:21,120,failure,115,1,0.008333333333333333,0,0,abstain,115,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:22,92,failure,69,1,0.010869565217391304,0,0,abstain,69,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:23,87,failure,27,1,0.011494252873563218,0,0,abstain,27,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:24,216,failure,15,1,0.004629629629629629,0,0,abstain,15,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:25,415,failure,41,1,0.0024096385542168677,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:26,89,failure,68,1,0.011235955056179775,0,0,abstain,68,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:27,60,failure,15,1,0.016666666666666666,0,0,abstain,15,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:28,562,failure,482,1,0.0017793594306049821,0,0,abstain,482,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:29,157,failure,2,1,0.006369426751592357,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:30,67,failure,16,1,0.014925373134328358,0,0,abstain,16,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0031.hdf5:31,76,failure,54,1,0.013157894736842105,0,0,abstain,54,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:0,141,failure,16,2,0.014184397163120567,5,5,abstain,11,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:1,47,failure,39,1,0.02127659574468085,0,0,abstain,39,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:2,68,failure,60,4,0.058823529411764705,15,15,abstain,45,True,True,False,"{""abstain"": 1, ""continue"": 3}"
fixed_rate_5,failure_eval_0032.hdf5:3,103,failure,86,1,0.009708737864077669,0,0,abstain,86,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:4,28,failure,12,1,0.03571428571428571,0,0,abstain,12,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:5,26,failure,5,4,0.15384615384615385,15,15,abstain,-10,False,False,True,"{""abstain"": 1, ""continue"": 3}"
fixed_rate_5,failure_eval_0032.hdf5:6,172,failure,2,1,0.005813953488372093,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:7,61,failure,21,1,0.01639344262295082,0,0,abstain,21,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:8,122,failure,97,1,0.00819672131147541,0,0,abstain,97,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:9,3,failure,2,1,0.3333333333333333,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:10,112,failure,80,1,0.008928571428571428,0,0,abstain,80,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:11,196,failure,157,1,0.00510204081632653,0,0,abstain,157,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:12,53,failure,42,1,0.018867924528301886,0,0,abstain,42,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:13,31,failure,2,1,0.03225806451612903,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:14,70,failure,17,1,0.014285714285714285,0,0,abstain,17,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:15,92,failure,81,1,0.010869565217391304,0,0,abstain,81,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:16,69,failure,10,7,0.10144927536231885,30,30,abstain,-20,False,False,True,"{""abstain"": 1, ""continue"": 6}"
fixed_rate_5,failure_eval_0032.hdf5:17,150,failure,127,1,0.006666666666666667,0,0,abstain,127,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:18,97,failure,96,1,0.010309278350515464,0,0,abstain,96,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:19,123,failure,76,13,0.10569105691056911,60,60,abstain,16,True,True,False,"{""abstain"": 1, ""continue"": 12}"
fixed_rate_5,failure_eval_0032.hdf5:20,142,failure,53,1,0.007042253521126761,0,0,abstain,53,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:21,31,failure,14,1,0.03225806451612903,0,0,abstain,14,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:22,78,failure,41,1,0.01282051282051282,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:23,107,failure,72,1,0.009345794392523364,0,0,abstain,72,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:24,182,failure,22,1,0.005494505494505495,0,0,abstain,22,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:25,61,failure,15,2,0.03278688524590164,5,5,abstain,10,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:26,126,failure,23,2,0.015873015873015872,5,5,abstain,18,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:27,63,failure,38,1,0.015873015873015872,0,0,abstain,38,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:28,17,failure,2,1,0.058823529411764705,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:29,131,failure,12,1,0.007633587786259542,0,0,abstain,12,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:30,202,failure,150,1,0.0049504950495049506,0,0,abstain,150,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0032.hdf5:31,78,failure,23,1,0.01282051282051282,0,0,abstain,23,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:0,72,failure,50,1,0.013888888888888888,0,0,abstain,50,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:1,158,failure,10,1,0.006329113924050633,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:2,142,failure,114,1,0.007042253521126761,0,0,abstain,114,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:3,238,failure,157,1,0.004201680672268907,0,0,abstain,157,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:4,69,failure,16,2,0.028985507246376812,5,5,abstain,11,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:5,757,failure,59,1,0.001321003963011889,0,0,abstain,59,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:6,62,failure,59,1,0.016129032258064516,0,0,abstain,59,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:7,161,failure,18,2,0.012422360248447204,5,5,abstain,13,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:8,213,failure,95,1,0.004694835680751174,0,0,abstain,95,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:9,404,failure,306,1,0.0024752475247524753,0,0,abstain,306,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:10,399,failure,2,1,0.002506265664160401,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:11,15,failure,4,1,0.06666666666666667,0,0,abstain,4,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:12,67,failure,49,1,0.014925373134328358,0,0,abstain,49,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:13,35,failure,14,1,0.02857142857142857,0,0,abstain,14,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:14,261,failure,57,1,0.0038314176245210726,0,0,abstain,57,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:15,60,failure,46,1,0.016666666666666666,0,0,abstain,46,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:16,607,failure,222,1,0.0016474464579901153,0,0,abstain,222,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:17,167,failure,8,1,0.005988023952095809,0,0,abstain,8,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:18,42,failure,41,1,0.023809523809523808,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:19,226,failure,97,1,0.004424778761061947,0,0,abstain,97,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:20,44,failure,28,1,0.022727272727272728,0,0,abstain,28,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:21,36,failure,2,1,0.027777777777777776,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:22,139,failure,68,1,0.007194244604316547,0,0,abstain,68,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:23,130,failure,15,1,0.007692307692307693,0,0,abstain,15,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:24,59,failure,27,1,0.01694915254237288,0,0,abstain,27,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:25,25,failure,18,1,0.04,0,0,abstain,18,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:26,61,failure,2,1,0.01639344262295082,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:27,27,failure,16,1,0.037037037037037035,0,0,abstain,16,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:28,154,failure,140,1,0.006493506493506494,0,0,abstain,140,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:29,45,failure,37,2,0.044444444444444446,5,5,abstain,32,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:30,138,failure,46,1,0.007246376811594203,0,0,abstain,46,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0033.hdf5:31,221,failure,67,1,0.004524886877828055,0,0,abstain,67,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:0,25,failure,21,2,0.08,5,5,abstain,16,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:1,284,failure,93,1,0.0035211267605633804,0,0,abstain,93,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:2,230,failure,114,1,0.004347826086956522,0,0,abstain,114,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:3,77,failure,61,1,0.012987012987012988,0,0,abstain,61,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:4,30,failure,12,1,0.03333333333333333,0,0,abstain,12,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:5,101,failure,51,1,0.009900990099009901,0,0,abstain,51,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:6,40,failure,33,1,0.025,0,0,abstain,33,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:7,232,failure,197,1,0.004310344827586207,0,0,abstain,197,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:8,167,failure,75,1,0.005988023952095809,0,0,abstain,75,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:9,148,failure,59,1,0.006756756756756757,0,0,abstain,59,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:10,292,failure,233,1,0.003424657534246575,0,0,abstain,233,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:11,8,failure,6,1,0.125,0,0,abstain,6,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:12,42,failure,29,1,0.023809523809523808,0,0,abstain,29,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:13,148,failure,69,1,0.006756756756756757,0,0,abstain,69,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:14,84,failure,64,1,0.011904761904761904,0,0,abstain,64,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:15,47,failure,41,1,0.02127659574468085,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:16,31,failure,10,1,0.03225806451612903,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:17,321,failure,254,1,0.003115264797507788,0,0,abstain,254,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:18,302,failure,161,1,0.0033112582781456954,0,0,abstain,161,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:19,18,failure,14,1,0.05555555555555555,0,0,abstain,14,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:20,214,failure,191,1,0.004672897196261682,0,0,abstain,191,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:21,246,failure,212,1,0.0040650406504065045,0,0,abstain,212,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:22,111,failure,3,1,0.009009009009009009,0,0,abstain,3,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:23,42,failure,2,1,0.023809523809523808,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:24,270,failure,44,1,0.003703703703703704,0,0,abstain,44,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:25,232,failure,199,1,0.004310344827586207,0,0,abstain,199,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:26,108,failure,41,1,0.009259259259259259,0,0,abstain,41,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:27,77,failure,59,1,0.012987012987012988,0,0,abstain,59,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:28,188,failure,134,3,0.015957446808510637,10,10,abstain,124,True,True,False,"{""abstain"": 1, ""continue"": 2}"
fixed_rate_5,failure_eval_0034.hdf5:29,394,failure,351,5,0.012690355329949238,20,20,abstain,331,True,True,False,"{""abstain"": 1, ""continue"": 4}"
fixed_rate_5,failure_eval_0034.hdf5:30,11,failure,7,1,0.09090909090909091,0,0,abstain,7,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0034.hdf5:31,79,failure,36,1,0.012658227848101266,0,0,abstain,36,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:0,71,failure,61,1,0.014084507042253521,0,0,abstain,61,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:1,40,failure,8,2,0.05,5,5,abstain,3,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:2,100,failure,42,1,0.01,0,0,abstain,42,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:3,25,failure,19,1,0.04,0,0,abstain,19,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:4,481,failure,129,3,0.006237006237006237,10,10,abstain,119,True,True,False,"{""abstain"": 1, ""continue"": 2}"
fixed_rate_5,failure_eval_0035.hdf5:5,102,failure,13,1,0.00980392156862745,0,0,abstain,13,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:6,52,failure,2,1,0.019230769230769232,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:7,139,failure,58,1,0.007194244604316547,0,0,abstain,58,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:8,196,failure,25,1,0.00510204081632653,0,0,abstain,25,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:9,23,failure,2,1,0.043478260869565216,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:10,122,failure,36,1,0.00819672131147541,0,0,abstain,36,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:11,145,failure,123,1,0.006896551724137931,0,0,abstain,123,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:12,61,failure,25,1,0.01639344262295082,0,0,abstain,25,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:13,114,failure,79,1,0.008771929824561403,0,0,abstain,79,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:14,88,failure,28,1,0.011363636363636364,0,0,abstain,28,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:15,185,failure,2,1,0.005405405405405406,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:16,67,failure,58,1,0.014925373134328358,0,0,abstain,58,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:17,42,failure,29,1,0.023809523809523808,0,0,abstain,29,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:18,48,failure,29,1,0.020833333333333332,0,0,abstain,29,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:19,74,failure,58,6,0.08108108108108109,25,25,abstain,33,True,True,False,"{""abstain"": 1, ""continue"": 5}"
fixed_rate_5,failure_eval_0035.hdf5:20,116,failure,16,1,0.008620689655172414,0,0,abstain,16,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:21,40,failure,19,1,0.025,0,0,abstain,19,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:22,57,failure,21,2,0.03508771929824561,5,5,abstain,16,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:23,119,failure,79,1,0.008403361344537815,0,0,abstain,79,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:24,77,failure,71,1,0.012987012987012988,0,0,abstain,71,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:25,44,failure,9,1,0.022727272727272728,0,0,abstain,9,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:26,143,failure,42,1,0.006993006993006993,0,0,abstain,42,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:27,101,failure,85,5,0.04950495049504951,20,20,abstain,65,True,True,False,"{""abstain"": 1, ""continue"": 4}"
fixed_rate_5,failure_eval_0035.hdf5:28,161,failure,69,1,0.006211180124223602,0,0,abstain,69,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:29,116,failure,55,1,0.008620689655172414,0,0,abstain,55,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:30,55,failure,40,1,0.01818181818181818,0,0,abstain,40,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0035.hdf5:31,240,failure,114,1,0.004166666666666667,0,0,abstain,114,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:0,79,failure,7,1,0.012658227848101266,0,0,abstain,7,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:1,157,failure,147,1,0.006369426751592357,0,0,abstain,147,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:2,132,failure,82,1,0.007575757575757576,0,0,abstain,82,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:3,256,failure,31,1,0.00390625,0,0,abstain,31,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:4,15,failure,10,1,0.06666666666666667,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:5,44,failure,13,1,0.022727272727272728,0,0,abstain,13,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:6,11,failure,8,1,0.09090909090909091,0,0,abstain,8,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:7,50,failure,44,1,0.02,0,0,abstain,44,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:8,150,failure,10,1,0.006666666666666667,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:9,126,failure,112,1,0.007936507936507936,0,0,abstain,112,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:10,762,failure,47,1,0.0013123359580052493,0,0,abstain,47,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:11,62,failure,61,1,0.016129032258064516,0,0,abstain,61,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:12,131,failure,17,1,0.007633587786259542,0,0,abstain,17,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:13,72,failure,8,1,0.013888888888888888,0,0,abstain,8,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:14,243,failure,20,1,0.00411522633744856,0,0,abstain,20,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:15,63,failure,50,1,0.015873015873015872,0,0,abstain,50,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:16,159,failure,32,1,0.006289308176100629,0,0,abstain,32,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:17,632,failure,240,1,0.0015822784810126582,0,0,abstain,240,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:18,102,failure,49,1,0.00980392156862745,0,0,abstain,49,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:19,41,failure,18,2,0.04878048780487805,5,5,abstain,13,True,True,False,"{""abstain"": 1, ""continue"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:20,123,failure,65,1,0.008130081300813009,0,0,abstain,65,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:21,55,failure,2,1,0.01818181818181818,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:22,32,failure,2,1,0.03125,0,0,abstain,2,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:23,13,failure,10,1,0.07692307692307693,0,0,abstain,10,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:24,34,failure,28,1,0.029411764705882353,0,0,abstain,28,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:25,168,failure,138,1,0.005952380952380952,0,0,abstain,138,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:26,2,failure,1,1,0.5,0,0,abstain,1,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:27,8,failure,3,1,0.125,0,0,abstain,3,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:28,151,failure,149,1,0.006622516556291391,0,0,abstain,149,True,True,False,"{""abstain"": 1}"
fixed_rate_5,failure_eval_0036.hdf5:29,111,failure,15,1,0.009009009009009009,0,0,abstain,15,True,True,False,"{""abstain"": 1}"
